index,animated,cases,grammatical,positions,sentence,template
6531,True,DAD,False,123,"Wir freuen uns, dass dem Mitarbeiter den Partner dem Kandidaten vorgeschlagen hat.",45
6532,True,NDD,False,123,"Wir freuen uns, dass der Mitarbeiter dem Partner dem Kandidaten vorgeschlagen hat.",45
6533,True,ADD,False,123,"Wir freuen uns, dass den Mitarbeiter dem Partner dem Kandidaten vorgeschlagen hat.",45
6534,True,NNA,False,213,"Wir freuen uns, dass der Partner der Mitarbeiter den Kandidaten vorgeschlagen hat.",45
6535,True,NND,False,213,"Wir freuen uns, dass der Partner der Mitarbeiter dem Kandidaten vorgeschlagen hat.",45
6536,True,NAN,False,213,"Wir freuen uns, dass der Partner den Mitarbeiter der Kandidat vorgeschlagen hat.",45
6537,True,NDN,False,213,"Wir freuen uns, dass der Partner dem Mitarbeiter der Kandidat vorgeschlagen hat.",45
6538,True,ANN,False,213,"Wir freuen uns, dass den Partner der Mitarbeiter der Kandidat vorgeschlagen hat.",45
6539,True,DNN,False,213,"Wir freuen uns, dass dem Partner der Mitarbeiter der Kandidat vorgeschlagen hat.",45
6540,True,AAN,False,213,"Wir freuen uns, dass den Partner den Mitarbeiter der Kandidat vorgeschlagen hat.",45
6541,True,AAD,False,213,"Wir freuen uns, dass den Partner den Mitarbeiter dem Kandidaten vorgeschlagen hat.",45
6542,True,ANA,False,213,"Wir freuen uns, dass den Partner der Mitarbeiter den Kandidaten vorgeschlagen hat.",45
6543,True,ADA,False,213,"Wir freuen uns, dass den Partner dem Mitarbeiter den Kandidaten vorgeschlagen hat.",45
6544,True,NAA,False,213,"Wir freuen uns, dass der Partner den Mitarbeiter den Kandidaten vorgeschlagen hat.",45
6545,True,DAA,False,213,"Wir freuen uns, dass dem Partner den Mitarbeiter den Kandidaten vorgeschlagen hat.",45
6546,True,DDN,False,213,"Wir freuen uns, dass dem Partner dem Mitarbeiter der Kandidat vorgeschlagen hat.",45
6547,True,DDA,False,213,"Wir freuen uns, dass dem Partner dem Mitarbeiter den Kandidaten vorgeschlagen hat.",45
6548,True,DND,False,213,"Wir freuen uns, dass dem Partner der Mitarbeiter dem Kandidaten vorgeschlagen hat.",45
6549,True,DAD,False,213,"Wir freuen uns, dass dem Partner den Mitarbeiter dem Kandidaten vorgeschlagen hat.",45
6550,True,NDD,False,213,"Wir freuen uns, dass der Partner dem Mitarbeiter dem Kandidaten vorgeschlagen hat.",45
6551,True,ADD,False,213,"Wir freuen uns, dass den Partner dem Mitarbeiter dem Kandidaten vorgeschlagen hat.",45
6552,True,NNA,False,132,"Wir freuen uns, dass der Mitarbeiter der Kandidat den Partner vorgeschlagen hat.",45
6553,True,NND,False,132,"Wir freuen uns, dass der Mitarbeiter der Kandidat dem Partner vorgeschlagen hat.",45
6554,True,NAN,False,132,"Wir freuen uns, dass der Mitarbeiter den Kandidaten der Partner vorgeschlagen hat.",45
6555,True,NDN,False,132,"Wir freuen uns, dass der Mitarbeiter dem Kandidaten der Partner vorgeschlagen hat.",45
6556,True,ANN,False,132,"Wir freuen uns, dass den Mitarbeiter der Kandidat der Partner vorgeschlagen hat.",45
6557,True,DNN,False,132,"Wir freuen uns, dass dem Mitarbeiter der Kandidat der Partner vorgeschlagen hat.",45
6558,True,AAN,False,132,"Wir freuen uns, dass den Mitarbeiter den Kandidaten der Partner vorgeschlagen hat.",45
6559,True,AAD,False,132,"Wir freuen uns, dass den Mitarbeiter den Kandidaten dem Partner vorgeschlagen hat.",45
6560,True,ANA,False,132,"Wir freuen uns, dass den Mitarbeiter der Kandidat den Partner vorgeschlagen hat.",45
6561,True,ADA,False,132,"Wir freuen uns, dass den Mitarbeiter dem Kandidaten den Partner vorgeschlagen hat.",45
6562,True,NAA,False,132,"Wir freuen uns, dass der Mitarbeiter den Kandidaten den Partner vorgeschlagen hat.",45
6563,True,DAA,False,132,"Wir freuen uns, dass dem Mitarbeiter den Kandidaten den Partner vorgeschlagen hat.",45
6564,True,DDN,False,132,"Wir freuen uns, dass dem Mitarbeiter dem Kandidaten der Partner vorgeschlagen hat.",45
6565,True,DDA,False,132,"Wir freuen uns, dass dem Mitarbeiter dem Kandidaten den Partner vorgeschlagen hat.",45
6566,True,DND,False,132,"Wir freuen uns, dass dem Mitarbeiter der Kandidat dem Partner vorgeschlagen hat.",45
6567,True,DAD,False,132,"Wir freuen uns, dass dem Mitarbeiter den Kandidaten dem Partner vorgeschlagen hat.",45
6568,True,NDD,False,132,"Wir freuen uns, dass der Mitarbeiter dem Kandidaten dem Partner vorgeschlagen hat.",45
6569,True,ADD,False,132,"Wir freuen uns, dass den Mitarbeiter dem Kandidaten dem Partner vorgeschlagen hat.",45
6570,True,NNA,False,231,"Wir freuen uns, dass der Partner der Kandidat den Mitarbeiter vorgeschlagen hat.",45
6571,True,NND,False,231,"Wir freuen uns, dass der Partner der Kandidat dem Mitarbeiter vorgeschlagen hat.",45
6572,True,NAN,False,231,"Wir freuen uns, dass der Partner den Kandidaten der Mitarbeiter vorgeschlagen hat.",45
6573,True,NDN,False,231,"Wir freuen uns, dass der Partner dem Kandidaten der Mitarbeiter vorgeschlagen hat.",45
6574,True,ANN,False,231,"Wir freuen uns, dass den Partner der Kandidat der Mitarbeiter vorgeschlagen hat.",45
6575,True,DNN,False,231,"Wir freuen uns, dass dem Partner der Kandidat der Mitarbeiter vorgeschlagen hat.",45
6576,True,AAN,False,231,"Wir freuen uns, dass den Partner den Kandidaten der Mitarbeiter vorgeschlagen hat.",45
6577,True,AAD,False,231,"Wir freuen uns, dass den Partner den Kandidaten dem Mitarbeiter vorgeschlagen hat.",45
6578,True,ANA,False,231,"Wir freuen uns, dass den Partner der Kandidat den Mitarbeiter vorgeschlagen hat.",45
6579,True,ADA,False,231,"Wir freuen uns, dass den Partner dem Kandidaten den Mitarbeiter vorgeschlagen hat.",45
6580,True,NAA,False,231,"Wir freuen uns, dass der Partner den Kandidaten den Mitarbeiter vorgeschlagen hat.",45
6581,True,DAA,False,231,"Wir freuen uns, dass dem Partner den Kandidaten den Mitarbeiter vorgeschlagen hat.",45
6582,True,DDN,False,231,"Wir freuen uns, dass dem Partner dem Kandidaten der Mitarbeiter vorgeschlagen hat.",45
6583,True,DDA,False,231,"Wir freuen uns, dass dem Partner dem Kandidaten den Mitarbeiter vorgeschlagen hat.",45
6584,True,DND,False,231,"Wir freuen uns, dass dem Partner der Kandidat dem Mitarbeiter vorgeschlagen hat.",45
6585,True,DAD,False,231,"Wir freuen uns, dass dem Partner den Kandidaten dem Mitarbeiter vorgeschlagen hat.",45
6586,True,NDD,False,231,"Wir freuen uns, dass der Partner dem Kandidaten dem Mitarbeiter vorgeschlagen hat.",45
6587,True,ADD,False,231,"Wir freuen uns, dass den Partner dem Kandidaten dem Mitarbeiter vorgeschlagen hat.",45
6588,True,NNA,False,312,"Wir freuen uns, dass der Kandidat der Mitarbeiter den Partner vorgeschlagen hat.",45
6589,True,NND,False,312,"Wir freuen uns, dass der Kandidat der Mitarbeiter dem Partner vorgeschlagen hat.",45
6590,True,NAN,False,312,"Wir freuen uns, dass der Kandidat den Mitarbeiter der Partner vorgeschlagen hat.",45
6591,True,NDN,False,312,"Wir freuen uns, dass der Kandidat dem Mitarbeiter der Partner vorgeschlagen hat.",45
6592,True,ANN,False,312,"Wir freuen uns, dass den Kandidaten der Mitarbeiter der Partner vorgeschlagen hat.",45
6593,True,DNN,False,312,"Wir freuen uns, dass dem Kandidaten der Mitarbeiter der Partner vorgeschlagen hat.",45
6594,True,AAN,False,312,"Wir freuen uns, dass den Kandidaten den Mitarbeiter der Partner vorgeschlagen hat.",45
6595,True,AAD,False,312,"Wir freuen uns, dass den Kandidaten den Mitarbeiter dem Partner vorgeschlagen hat.",45
6596,True,ANA,False,312,"Wir freuen uns, dass den Kandidaten der Mitarbeiter den Partner vorgeschlagen hat.",45
6597,True,ADA,False,312,"Wir freuen uns, dass den Kandidaten dem Mitarbeiter den Partner vorgeschlagen hat.",45
6598,True,NAA,False,312,"Wir freuen uns, dass der Kandidat den Mitarbeiter den Partner vorgeschlagen hat.",45
6599,True,DAA,False,312,"Wir freuen uns, dass dem Kandidaten den Mitarbeiter den Partner vorgeschlagen hat.",45
6600,True,DDN,False,312,"Wir freuen uns, dass dem Kandidaten dem Mitarbeiter der Partner vorgeschlagen hat.",45
6601,True,DDA,False,312,"Wir freuen uns, dass dem Kandidaten dem Mitarbeiter den Partner vorgeschlagen hat.",45
6602,True,DND,False,312,"Wir freuen uns, dass dem Kandidaten der Mitarbeiter dem Partner vorgeschlagen hat.",45
6603,True,DAD,False,312,"Wir freuen uns, dass dem Kandidaten den Mitarbeiter dem Partner vorgeschlagen hat.",45
6604,True,NDD,False,312,"Wir freuen uns, dass der Kandidat dem Mitarbeiter dem Partner vorgeschlagen hat.",45
6605,True,ADD,False,312,"Wir freuen uns, dass den Kandidaten dem Mitarbeiter dem Partner vorgeschlagen hat.",45
6606,True,NNA,False,321,"Wir freuen uns, dass der Kandidat der Partner den Mitarbeiter vorgeschlagen hat.",45
6607,True,NND,False,321,"Wir freuen uns, dass der Kandidat der Partner dem Mitarbeiter vorgeschlagen hat.",45
6608,True,NAN,False,321,"Wir freuen uns, dass der Kandidat den Partner der Mitarbeiter vorgeschlagen hat.",45
6609,True,NDN,False,321,"Wir freuen uns, dass der Kandidat dem Partner der Mitarbeiter vorgeschlagen hat.",45
6610,True,ANN,False,321,"Wir freuen uns, dass den Kandidaten der Partner der Mitarbeiter vorgeschlagen hat.",45
6611,True,DNN,False,321,"Wir freuen uns, dass dem Kandidaten der Partner der Mitarbeiter vorgeschlagen hat.",45
6612,True,AAN,False,321,"Wir freuen uns, dass den Kandidaten den Partner der Mitarbeiter vorgeschlagen hat.",45
6613,True,AAD,False,321,"Wir freuen uns, dass den Kandidaten den Partner dem Mitarbeiter vorgeschlagen hat.",45
6614,True,ANA,False,321,"Wir freuen uns, dass den Kandidaten der Partner den Mitarbeiter vorgeschlagen hat.",45
6615,True,ADA,False,321,"Wir freuen uns, dass den Kandidaten dem Partner den Mitarbeiter vorgeschlagen hat.",45
6616,True,NAA,False,321,"Wir freuen uns, dass der Kandidat den Partner den Mitarbeiter vorgeschlagen hat.",45
6617,True,DAA,False,321,"Wir freuen uns, dass dem Kandidaten den Partner den Mitarbeiter vorgeschlagen hat.",45
6618,True,DDN,False,321,"Wir freuen uns, dass dem Kandidaten dem Partner der Mitarbeiter vorgeschlagen hat.",45
6619,True,DDA,False,321,"Wir freuen uns, dass dem Kandidaten dem Partner den Mitarbeiter vorgeschlagen hat.",45
6620,True,DND,False,321,"Wir freuen uns, dass dem Kandidaten der Partner dem Mitarbeiter vorgeschlagen hat.",45
6621,True,DAD,False,321,"Wir freuen uns, dass dem Kandidaten den Partner dem Mitarbeiter vorgeschlagen hat.",45
6622,True,NDD,False,321,"Wir freuen uns, dass der Kandidat dem Partner dem Mitarbeiter vorgeschlagen hat.",45
6623,True,ADD,False,321,"Wir freuen uns, dass den Kandidaten dem Partner dem Mitarbeiter vorgeschlagen hat.",45
6624,True,NDA,True,123,"Es stört sich aber, dass der Händler dem Bürger den Sklaven verkauft.",46
6625,True,NAD,True,123,"Es stört sich aber, dass der Händler den Bürger dem Sklaven verkauft.",46
6626,True,DNA,True,123,"Es stört sich aber, dass dem Händler der Bürger den Sklaven verkauft.",46
6627,True,DAN,True,123,"Es stört sich aber, dass dem Händler den Bürger der Sklave verkauft.",46
6628,True,AND,True,123,"Es stört sich aber, dass den Händler der Bürger dem Sklaven verkauft.",46
6629,True,ADN,True,123,"Es stört sich aber, dass den Händler dem Bürger der Sklave verkauft.",46
6630,True,NDA,True,213,"Es stört sich aber, dass der Bürger dem Händler den Sklaven verkauft.",46
6631,True,NAD,True,213,"Es stört sich aber, dass der Bürger den Händler dem Sklaven verkauft.",46
6632,True,DNA,True,213,"Es stört sich aber, dass dem Bürger der Händler den Sklaven verkauft.",46
6633,True,DAN,True,213,"Es stört sich aber, dass dem Bürger den Händler der Sklave verkauft.",46
6634,True,AND,True,213,"Es stört sich aber, dass den Bürger der Händler dem Sklaven verkauft.",46
6635,True,ADN,True,213,"Es stört sich aber, dass den Bürger dem Händler der Sklave verkauft.",46
6636,True,NDA,True,132,"Es stört sich aber, dass der Händler dem Sklaven den Bürger verkauft.",46
6637,True,NAD,True,132,"Es stört sich aber, dass der Händler den Sklaven dem Bürger verkauft.",46
6638,True,DNA,True,132,"Es stört sich aber, dass dem Händler der Sklave den Bürger verkauft.",46
6639,True,DAN,True,132,"Es stört sich aber, dass dem Händler den Sklaven der Bürger verkauft.",46
6640,True,AND,True,132,"Es stört sich aber, dass den Händler der Sklave dem Bürger verkauft.",46
6641,True,ADN,True,132,"Es stört sich aber, dass den Händler dem Sklaven der Bürger verkauft.",46
6642,True,NDA,True,231,"Es stört sich aber, dass der Bürger dem Sklaven den Händler verkauft.",46
6643,True,NAD,True,231,"Es stört sich aber, dass der Bürger den Sklaven dem Händler verkauft.",46
6644,True,DNA,True,231,"Es stört sich aber, dass dem Bürger der Sklave den Händler verkauft.",46
6645,True,DAN,True,231,"Es stört sich aber, dass dem Bürger den Sklaven der Händler verkauft.",46
6646,True,AND,True,231,"Es stört sich aber, dass den Bürger der Sklave dem Händler verkauft.",46
6647,True,ADN,True,231,"Es stört sich aber, dass den Bürger dem Sklaven der Händler verkauft.",46
6648,True,NDA,True,312,"Es stört sich aber, dass der Sklave dem Händler den Bürger verkauft.",46
6649,True,NAD,True,312,"Es stört sich aber, dass der Sklave den Händler dem Bürger verkauft.",46
6650,True,DNA,True,312,"Es stört sich aber, dass dem Sklaven der Händler den Bürger verkauft.",46
6651,True,DAN,True,312,"Es stört sich aber, dass dem Sklaven den Händler der Bürger verkauft.",46
6652,True,AND,True,312,"Es stört sich aber, dass den Sklaven der Händler dem Bürger verkauft.",46
6653,True,ADN,True,312,"Es stört sich aber, dass den Sklaven dem Händler der Bürger verkauft.",46
6654,True,NDA,True,321,"Es stört sich aber, dass der Sklave dem Bürger den Händler verkauft.",46
6655,True,NAD,True,321,"Es stört sich aber, dass der Sklave den Bürger dem Händler verkauft.",46
6656,True,DNA,True,321,"Es stört sich aber, dass dem Sklaven der Bürger den Händler verkauft.",46
6657,True,DAN,True,321,"Es stört sich aber, dass dem Sklaven den Bürger der Händler verkauft.",46
6658,True,AND,True,321,"Es stört sich aber, dass den Sklaven der Bürger dem Händler verkauft.",46
6659,True,ADN,True,321,"Es stört sich aber, dass den Sklaven dem Bürger der Händler verkauft.",46
6660,True,NNA,False,123,"Es stört sich aber, dass der Händler der Bürger den Sklaven verkauft.",46
6661,True,NND,False,123,"Es stört sich aber, dass der Händler der Bürger dem Sklaven verkauft.",46
6662,True,NAN,False,123,"Es stört sich aber, dass der Händler den Bürger der Sklave verkauft.",46
6663,True,NDN,False,123,"Es stört sich aber, dass der Händler dem Bürger der Sklave verkauft.",46
6664,True,ANN,False,123,"Es stört sich aber, dass den Händler der Bürger der Sklave verkauft.",46
6665,True,DNN,False,123,"Es stört sich aber, dass dem Händler der Bürger der Sklave verkauft.",46
6666,True,AAN,False,123,"Es stört sich aber, dass den Händler den Bürger der Sklave verkauft.",46
6667,True,AAD,False,123,"Es stört sich aber, dass den Händler den Bürger dem Sklaven verkauft.",46
6668,True,ANA,False,123,"Es stört sich aber, dass den Händler der Bürger den Sklaven verkauft.",46
6669,True,ADA,False,123,"Es stört sich aber, dass den Händler dem Bürger den Sklaven verkauft.",46
6670,True,NAA,False,123,"Es stört sich aber, dass der Händler den Bürger den Sklaven verkauft.",46
6671,True,DAA,False,123,"Es stört sich aber, dass dem Händler den Bürger den Sklaven verkauft.",46
6672,True,DDN,False,123,"Es stört sich aber, dass dem Händler dem Bürger der Sklave verkauft.",46
6673,True,DDA,False,123,"Es stört sich aber, dass dem Händler dem Bürger den Sklaven verkauft.",46
6674,True,DND,False,123,"Es stört sich aber, dass dem Händler der Bürger dem Sklaven verkauft.",46
6675,True,DAD,False,123,"Es stört sich aber, dass dem Händler den Bürger dem Sklaven verkauft.",46
6676,True,NDD,False,123,"Es stört sich aber, dass der Händler dem Bürger dem Sklaven verkauft.",46
6677,True,ADD,False,123,"Es stört sich aber, dass den Händler dem Bürger dem Sklaven verkauft.",46
6678,True,NNA,False,213,"Es stört sich aber, dass der Bürger der Händler den Sklaven verkauft.",46
6679,True,NND,False,213,"Es stört sich aber, dass der Bürger der Händler dem Sklaven verkauft.",46
6680,True,NAN,False,213,"Es stört sich aber, dass der Bürger den Händler der Sklave verkauft.",46
6681,True,NDN,False,213,"Es stört sich aber, dass der Bürger dem Händler der Sklave verkauft.",46
6682,True,ANN,False,213,"Es stört sich aber, dass den Bürger der Händler der Sklave verkauft.",46
6683,True,DNN,False,213,"Es stört sich aber, dass dem Bürger der Händler der Sklave verkauft.",46
6684,True,AAN,False,213,"Es stört sich aber, dass den Bürger den Händler der Sklave verkauft.",46
6685,True,AAD,False,213,"Es stört sich aber, dass den Bürger den Händler dem Sklaven verkauft.",46
6686,True,ANA,False,213,"Es stört sich aber, dass den Bürger der Händler den Sklaven verkauft.",46
6687,True,ADA,False,213,"Es stört sich aber, dass den Bürger dem Händler den Sklaven verkauft.",46
6688,True,NAA,False,213,"Es stört sich aber, dass der Bürger den Händler den Sklaven verkauft.",46
6689,True,DAA,False,213,"Es stört sich aber, dass dem Bürger den Händler den Sklaven verkauft.",46
6690,True,DDN,False,213,"Es stört sich aber, dass dem Bürger dem Händler der Sklave verkauft.",46
6691,True,DDA,False,213,"Es stört sich aber, dass dem Bürger dem Händler den Sklaven verkauft.",46
6692,True,DND,False,213,"Es stört sich aber, dass dem Bürger der Händler dem Sklaven verkauft.",46
6693,True,DAD,False,213,"Es stört sich aber, dass dem Bürger den Händler dem Sklaven verkauft.",46
6694,True,NDD,False,213,"Es stört sich aber, dass der Bürger dem Händler dem Sklaven verkauft.",46
6695,True,ADD,False,213,"Es stört sich aber, dass den Bürger dem Händler dem Sklaven verkauft.",46
6696,True,NNA,False,132,"Es stört sich aber, dass der Händler der Sklave den Bürger verkauft.",46
6697,True,NND,False,132,"Es stört sich aber, dass der Händler der Sklave dem Bürger verkauft.",46
6698,True,NAN,False,132,"Es stört sich aber, dass der Händler den Sklaven der Bürger verkauft.",46
6699,True,NDN,False,132,"Es stört sich aber, dass der Händler dem Sklaven der Bürger verkauft.",46
6700,True,ANN,False,132,"Es stört sich aber, dass den Händler der Sklave der Bürger verkauft.",46
6701,True,DNN,False,132,"Es stört sich aber, dass dem Händler der Sklave der Bürger verkauft.",46
6702,True,AAN,False,132,"Es stört sich aber, dass den Händler den Sklaven der Bürger verkauft.",46
6703,True,AAD,False,132,"Es stört sich aber, dass den Händler den Sklaven dem Bürger verkauft.",46
6704,True,ANA,False,132,"Es stört sich aber, dass den Händler der Sklave den Bürger verkauft.",46
6705,True,ADA,False,132,"Es stört sich aber, dass den Händler dem Sklaven den Bürger verkauft.",46
6706,True,NAA,False,132,"Es stört sich aber, dass der Händler den Sklaven den Bürger verkauft.",46
6707,True,DAA,False,132,"Es stört sich aber, dass dem Händler den Sklaven den Bürger verkauft.",46
6708,True,DDN,False,132,"Es stört sich aber, dass dem Händler dem Sklaven der Bürger verkauft.",46
6709,True,DDA,False,132,"Es stört sich aber, dass dem Händler dem Sklaven den Bürger verkauft.",46
6710,True,DND,False,132,"Es stört sich aber, dass dem Händler der Sklave dem Bürger verkauft.",46
6711,True,DAD,False,132,"Es stört sich aber, dass dem Händler den Sklaven dem Bürger verkauft.",46
6712,True,NDD,False,132,"Es stört sich aber, dass der Händler dem Sklaven dem Bürger verkauft.",46
6713,True,ADD,False,132,"Es stört sich aber, dass den Händler dem Sklaven dem Bürger verkauft.",46
6714,True,NNA,False,231,"Es stört sich aber, dass der Bürger der Sklave den Händler verkauft.",46
6715,True,NND,False,231,"Es stört sich aber, dass der Bürger der Sklave dem Händler verkauft.",46
6716,True,NAN,False,231,"Es stört sich aber, dass der Bürger den Sklaven der Händler verkauft.",46
6717,True,NDN,False,231,"Es stört sich aber, dass der Bürger dem Sklaven der Händler verkauft.",46
6718,True,ANN,False,231,"Es stört sich aber, dass den Bürger der Sklave der Händler verkauft.",46
6719,True,DNN,False,231,"Es stört sich aber, dass dem Bürger der Sklave der Händler verkauft.",46
6720,True,AAN,False,231,"Es stört sich aber, dass den Bürger den Sklaven der Händler verkauft.",46
6721,True,AAD,False,231,"Es stört sich aber, dass den Bürger den Sklaven dem Händler verkauft.",46
6722,True,ANA,False,231,"Es stört sich aber, dass den Bürger der Sklave den Händler verkauft.",46
6723,True,ADA,False,231,"Es stört sich aber, dass den Bürger dem Sklaven den Händler verkauft.",46
6724,True,NAA,False,231,"Es stört sich aber, dass der Bürger den Sklaven den Händler verkauft.",46
6725,True,DAA,False,231,"Es stört sich aber, dass dem Bürger den Sklaven den Händler verkauft.",46
6726,True,DDN,False,231,"Es stört sich aber, dass dem Bürger dem Sklaven der Händler verkauft.",46
6727,True,DDA,False,231,"Es stört sich aber, dass dem Bürger dem Sklaven den Händler verkauft.",46
6728,True,DND,False,231,"Es stört sich aber, dass dem Bürger der Sklave dem Händler verkauft.",46
6729,True,DAD,False,231,"Es stört sich aber, dass dem Bürger den Sklaven dem Händler verkauft.",46
6730,True,NDD,False,231,"Es stört sich aber, dass der Bürger dem Sklaven dem Händler verkauft.",46
6731,True,ADD,False,231,"Es stört sich aber, dass den Bürger dem Sklaven dem Händler verkauft.",46
6732,True,NNA,False,312,"Es stört sich aber, dass der Sklave der Händler den Bürger verkauft.",46
6733,True,NND,False,312,"Es stört sich aber, dass der Sklave der Händler dem Bürger verkauft.",46
6734,True,NAN,False,312,"Es stört sich aber, dass der Sklave den Händler der Bürger verkauft.",46
6735,True,NDN,False,312,"Es stört sich aber, dass der Sklave dem Händler der Bürger verkauft.",46
6736,True,ANN,False,312,"Es stört sich aber, dass den Sklaven der Händler der Bürger verkauft.",46
6737,True,DNN,False,312,"Es stört sich aber, dass dem Sklaven der Händler der Bürger verkauft.",46
6738,True,AAN,False,312,"Es stört sich aber, dass den Sklaven den Händler der Bürger verkauft.",46
6739,True,AAD,False,312,"Es stört sich aber, dass den Sklaven den Händler dem Bürger verkauft.",46
6740,True,ANA,False,312,"Es stört sich aber, dass den Sklaven der Händler den Bürger verkauft.",46
6741,True,ADA,False,312,"Es stört sich aber, dass den Sklaven dem Händler den Bürger verkauft.",46
6742,True,NAA,False,312,"Es stört sich aber, dass der Sklave den Händler den Bürger verkauft.",46
6743,True,DAA,False,312,"Es stört sich aber, dass dem Sklaven den Händler den Bürger verkauft.",46
6744,True,DDN,False,312,"Es stört sich aber, dass dem Sklaven dem Händler der Bürger verkauft.",46
6745,True,DDA,False,312,"Es stört sich aber, dass dem Sklaven dem Händler den Bürger verkauft.",46
6746,True,DND,False,312,"Es stört sich aber, dass dem Sklaven der Händler dem Bürger verkauft.",46
6747,True,DAD,False,312,"Es stört sich aber, dass dem Sklaven den Händler dem Bürger verkauft.",46
6748,True,NDD,False,312,"Es stört sich aber, dass der Sklave dem Händler dem Bürger verkauft.",46
6749,True,ADD,False,312,"Es stört sich aber, dass den Sklaven dem Händler dem Bürger verkauft.",46
6750,True,NNA,False,321,"Es stört sich aber, dass der Sklave der Bürger den Händler verkauft.",46
6751,True,NND,False,321,"Es stört sich aber, dass der Sklave der Bürger dem Händler verkauft.",46
6752,True,NAN,False,321,"Es stört sich aber, dass der Sklave den Bürger der Händler verkauft.",46
6753,True,NDN,False,321,"Es stört sich aber, dass der Sklave dem Bürger der Händler verkauft.",46
6754,True,ANN,False,321,"Es stört sich aber, dass den Sklaven der Bürger der Händler verkauft.",46
6755,True,DNN,False,321,"Es stört sich aber, dass dem Sklaven der Bürger der Händler verkauft.",46
6756,True,AAN,False,321,"Es stört sich aber, dass den Sklaven den Bürger der Händler verkauft.",46
6757,True,AAD,False,321,"Es stört sich aber, dass den Sklaven den Bürger dem Händler verkauft.",46
6758,True,ANA,False,321,"Es stört sich aber, dass den Sklaven der Bürger den Händler verkauft.",46
6759,True,ADA,False,321,"Es stört sich aber, dass den Sklaven dem Bürger den Händler verkauft.",46
6760,True,NAA,False,321,"Es stört sich aber, dass der Sklave den Bürger den Händler verkauft.",46
6761,True,DAA,False,321,"Es stört sich aber, dass dem Sklaven den Bürger den Händler verkauft.",46
6762,True,DDN,False,321,"Es stört sich aber, dass dem Sklaven dem Bürger der Händler verkauft.",46
6763,True,DDA,False,321,"Es stört sich aber, dass dem Sklaven dem Bürger den Händler verkauft.",46
6764,True,DND,False,321,"Es stört sich aber, dass dem Sklaven der Bürger dem Händler verkauft.",46
6765,True,DAD,False,321,"Es stört sich aber, dass dem Sklaven den Bürger dem Händler verkauft.",46
6766,True,NDD,False,321,"Es stört sich aber, dass der Sklave dem Bürger dem Händler verkauft.",46
6767,True,ADD,False,321,"Es stört sich aber, dass den Sklaven dem Bürger dem Händler verkauft.",46
6768,True,NDA,True,123,"Er findet es merkwürdig, dass der Diktator dem Minister seinen Nachfolger bekannt gab.",47
6769,True,NAD,True,123,"Er findet es merkwürdig, dass der Diktator den Minister seinem Nachfolger bekannt gab.",47
6770,True,DNA,True,123,"Er findet es merkwürdig, dass dem Diktator der Minister seinen Nachfolger bekannt gab.",47
6771,True,DAN,True,123,"Er findet es merkwürdig, dass dem Diktator den Minister sein Nachfolger bekannt gab.",47
6772,True,AND,True,123,"Er findet es merkwürdig, dass den Diktator der Minister seinem Nachfolger bekannt gab.",47
6773,True,ADN,True,123,"Er findet es merkwürdig, dass den Diktator dem Minister sein Nachfolger bekannt gab.",47
6774,True,NDA,True,213,"Er findet es merkwürdig, dass der Minister dem Diktator seinen Nachfolger bekannt gab.",47
6775,True,NAD,True,213,"Er findet es merkwürdig, dass der Minister den Diktator seinem Nachfolger bekannt gab.",47
6776,True,DNA,True,213,"Er findet es merkwürdig, dass dem Minister der Diktator seinen Nachfolger bekannt gab.",47
6777,True,DAN,True,213,"Er findet es merkwürdig, dass dem Minister den Diktator sein Nachfolger bekannt gab.",47
6778,True,AND,True,213,"Er findet es merkwürdig, dass den Minister der Diktator seinem Nachfolger bekannt gab.",47
6779,True,ADN,True,213,"Er findet es merkwürdig, dass den Minister dem Diktator sein Nachfolger bekannt gab.",47
6780,True,NDA,True,132,"Er findet es merkwürdig, dass der Diktator seinem Nachfolger den Minister bekannt gab.",47
6781,True,NAD,True,132,"Er findet es merkwürdig, dass der Diktator seinen Nachfolger dem Minister bekannt gab.",47
6782,True,DNA,True,132,"Er findet es merkwürdig, dass dem Diktator sein Nachfolger den Minister bekannt gab.",47
6783,True,DAN,True,132,"Er findet es merkwürdig, dass dem Diktator seinen Nachfolger der Minister bekannt gab.",47
6784,True,AND,True,132,"Er findet es merkwürdig, dass den Diktator sein Nachfolger dem Minister bekannt gab.",47
6785,True,ADN,True,132,"Er findet es merkwürdig, dass den Diktator seinem Nachfolger der Minister bekannt gab.",47
6786,True,NDA,True,231,"Er findet es merkwürdig, dass der Minister seinem Nachfolger den Diktator bekannt gab.",47
6787,True,NAD,True,231,"Er findet es merkwürdig, dass der Minister seinen Nachfolger dem Diktator bekannt gab.",47
6788,True,DNA,True,231,"Er findet es merkwürdig, dass dem Minister sein Nachfolger den Diktator bekannt gab.",47
6789,True,DAN,True,231,"Er findet es merkwürdig, dass dem Minister seinen Nachfolger der Diktator bekannt gab.",47
6790,True,AND,True,231,"Er findet es merkwürdig, dass den Minister sein Nachfolger dem Diktator bekannt gab.",47
6791,True,ADN,True,231,"Er findet es merkwürdig, dass den Minister seinem Nachfolger der Diktator bekannt gab.",47
6792,True,NDA,True,312,"Er findet es merkwürdig, dass sein Nachfolger dem Diktator den Minister bekannt gab.",47
